,person_id,name,occupation,coordinates,year,event_role
50000,P10020,hieronimus Müg,fischkäufer,POINT(2610829.2681911956 1267791.1119226136),1520,start
50001,P10020,Hieronimus Müg,fischkäufer,POINT(2610820.6470381976 1267794.57782234),1520,end
50002,P10021,Niclaus Dagelmann,schneider,POINT(2611042.1693756403 1267653.0375823753),1663,start
50003,P10021,Niclaus Dägelmann,schneider,POINT(2611131.423548036 1267679.789986291),1663,present
50004,P10021,Niclaus Degelman,schneider,POINT(2611028.2093222104 1267653.8955220075),1666,end
50005,P10022,Pfarrhen Götz,,POINT(2611399.262360158 1267277.8558327197),1662,start
50006,P10022,Pfarrhen Götz,,POINT(2611042.1693756403 1267653.0375823753),1663,end
50007,P10023,Heinr Hagen,schneider,POINT(2611544.0258129616 1267741.4124748176),1665,start
50008,P10023,Heinrich Hagen,schneider,POINT(2611548.053747792 1267735.4664757831),1671,present
50009,P10023,Heinrich Haagen,schneider,POINT(2611683.4341079155 1267587.181438226),1691,end
50010,P10024,Basily Jselins,,POINT(2611548.053747792 1267735.4664757831),1671,start
50011,P10024,Basily Jselins,,POINT(2611562.103701664 1267712.906524595),1674,end
50012,P10025,Hansen Romers,wagner,POINT(2611643.316538037 1267867.2476439122),1449,start
50013,P10025,Hansen Romers,,POINT(2611627.6977061178 1267865.9648778955),1463,end
50014,P10026,Marg hinder,,POINT(2611292.742802019 1267217.7283162114),1564,start
50015,P10026,Marg hinder,,POINT(2611293.7818875313 1267213.5719741627),1570,end
50016,P10027,Andres Brenner,drucker,POINT(2611121.702685241 1267753.3942569115),1543,start
50017,P10027,Andres Brenner,truckerherr,POINT(2611053.9769438007 1267973.5371288683),1545,end
50018,P10028,Bartholome Westheymer,truckerherr,POINT(2611121.702685241 1267753.3942569115),1543,start
50019,P10028,Bartholome Westheymer,prädikant,POINT(2611316.080547386 1267522.8418285719),1548,end
50020,P10029,Heinrich Vol,weber,POINT(2611323.7718289737 1267009.4102304475),1478,start
50021,P10029,Heinrich Vol,weber,POINT(2611236.616453153 1267218.0553175642),1478,present
50022,P10029,Heinrich Vol,weber,POINT(2611236.616453153 1267218.0553175642),1479,end
50023,P10030,Hans Vogel,wagner,POINT(2611710.3924028384 1266817.7846448289),1436,start
50024,P10030,Hans Vogel,,POINT(2611710.3924028384 1266817.7846448289),1539,present
50025,P10030,Hans Vogel,wagner,POINT(2611710.3924028384 1266817.7846448289),1541,present
50026,P10030,Hansen Vogels,wagner,POINT(2611710.3924028384 1266817.7846448289),1547,present
50027,P10030,Hans Fogell,wachtmeister,POINT(2611710.3924028384 1266817.7846448289),1551,present
50028,P10030,Hannß Vogel,sporer,POINT(2611231.859199023 1267677.8399182344),1600,end
50029,P10031,Hans Rudolf Meygers,,POINT(2611179.677396581 1267468.3142823991),1530,start
50030,P10031,Hans Rudolf Meygers,,POINT(2611187.8457444045 1267443.243592385),1530,present
50031,P10031,Hans Rudolf Meygers,,POINT(2611710.3924028384 1266817.7846448289),1551,end
50032,P10032,Heinrich Sebastean Kruog,schaffner,POINT(2611330.4339190666 1267161.5776403958),1585,start
50033,P10032,Heinrich Sebastean Krug,schaffner,POINT(2611484.4075489743 1267158.9719154122),1585,end
50034,P10033,Thoman Eckhlin,,POINT(2612299.4195337906 1267135.3435202597),1526,start
50035,P10033,Thoman Eckhlin,,POINT(2611959.9848762425 1266958.5866293183),1548,present
50036,P10033,Thoman Eckhlin,,POINT(2611873.3548025955 1266852.6137728435),1571,end
50037,P10034,Hansen Sandler,fischer,POINT(2611173.3699717894 1267750.5661309566),1558,start
50038,P10034,Hansen Sandler,fischkäufer,POINT(2611185.160423625 1267808.3416313697),1576,end
50039,P10035,Heman von leimen,,POINT(2611218.854861703 1267663.072910702),1400,start
50040,P10035,Heman von Leimen,,POINT(2611151.016096708 1267475.617722887),1411,end
50041,P10036,Mang Judli,schuhmacher,POINT(2611474.666131542 1267803.4724328849),1523,start
50042,P10036,Mang Judli,schuhmacher,POINT(2611474.666131542 1267803.4724328849),1524,present
50043,P10036,Mang Judly,schuhmacher,POINT(2611198.1870733043 1267782.9864320373),1532,end
50044,P10037,Anna Steinmüller,,POINT(2611163.7843363076 1267807.1339814127),1643,start
50045,P10037,Anna Steinmüllers,,POINT(2611588.6053969045 1267076.4247504696),1643,end
50046,P10038,Cosman Ertzberg,kaufhausschreiber,POINT(2611641.989949384 1266741.7602341322),1521,start
50047,P10038,Cosman Ertzberg,kaufhausschreiber,POINT(2611794.4347178647 1267114.1076483957),1536,end
50048,P10039,Hansen Blorer,gewandmann,POINT(2611264.779356358 1267444.4405802987),1509,start
50049,P10039,Hansen Blorer,gewandmann,POINT(2611140.6799310325 1267418.463388408),1514,end
50050,P10040,Friederich Weitnauer,,POINT(2611464.4931662367 1267843.6930114657),1604,start
50051,P10040,Friederich Weitnauer,knopfmacher,POINT(2611662.658144696 1267604.2817771363),1671,present
50052,P10040,Friederich Weitnauer,,POINT(2611504.34358389 1267820.6183520274),1674,end
50053,P10041,Hanns Schwitzer,,POINT(2611832.850732712 1267649.0220763723),1501,start
50054,P10041,Schwitzer Hanns,zimmermann,POINT(2611257.724531741 1267632.1603203705),1541,present
50055,P10041,Schwitzer Hanns,zimmermann,POINT(2611257.724531741 1267632.1603203705),1543,end
50056,P10042,Conradt Georg,schneider,POINT(2611543.9038232663 1267050.9543798016),1661,start
50057,P10042,Conradt Georg,schneider,POINT(2611542.8686108985 1267053.1844534432),1671,end
50058,P10043,Rupp Joss,,POINT(2611550.0882967594 1267964.0231577486),1597,start
50059,P10043,Joss Rupp,müller,POINT(2611543.953999417 1267976.4171204045),1615,present
50060,P10043,Joss Rupp,müller,POINT(2611538.3097907864 1267822.2491320972),1621,present
50061,P10043,Joss Rupp,müller,POINT(2611538.3097907864 1267822.2491320972),1624,present
50062,P10043,Joss Rupp,,POINT(2611538.3097907864 1267822.2491320972),1642,end
50063,P10044,Martin Künler,schmied,POINT(2611253.536579162 1267380.919730851),1561,start
50064,P10044,Martin Kümler,hufschmied,POINT(2611009.246242001 1267413.5659193345),1576,present
50065,P10044,Martin Kümler,schmied,POINT(2611052.5499654235 1267405.0637559928),1577,present
50066,P10044,Martin Kinler,ratsbote,POINT(2611009.246242001 1267413.5659193345),1593,present
50067,P10044,Martin Kümmler,ratsbote,POINT(2611052.935667545 1267397.8806365402),1600,end
50068,P10045,Verena Zelltnerin,,POINT(2610820.886815352 1267392.2965847498),1573,start
50069,P10045,Verena Zelltnerin,,POINT(2611053.0635488597 1267394.4037905699),1574,present
50070,P10045,Verena Zelltnerin,,POINT(2611009.246242001 1267413.5659193345),1576,end
50071,P10046,Frantz . Jeckelman,scherer,POINT(2611577.11917313 1266977.6772289956),1526,start
50072,P10046,Frantz Jeckelman,,POINT(2611571.6377510233 1266984.368761041),1543,end
50073,P10047,Johanns Zschegkabürlin,,POINT(2610777.9887546804 1267812.7729744446),1456,start
50074,P10047,Johanns Zschegkabürlin,,POINT(2611205.0675254622 1267507.8520187428),1458,present
50075,P10047,Johanns Zschegkabürlin,,POINT(2611202.6728325277 1267499.6706221516),1458,present
50076,P10047,Johanns Zschegkaburlin,,POINT(2611232.2015993106 1267519.82511626),1462,end
50077,P10048,Antoni Picart,,POINT(2611046.34026075 1267652.4196710049),1610,start
50078,P10048,Antoni Picart,,POINT(2611028.2093222104 1267653.8955220075),1610,present
50079,P10048,Antoni Picart,,POINT(2611042.1693756403 1267653.0375823753),1610,end
50080,P10049,Gred zem Lufft,,POINT(2611187.6892015063 1267672.0711874443),1450,start
50081,P10049,Gred zem Lufft,,POINT(2610801.968932484 1267787.1105800993),1450,present
50082,P10049,Gred zem Lufft,,POINT(2611163.1915575955 1267636.6691210086),1450,end
50083,P10050,Hans Riechenberg,,POINT(2611579.684258346 1267861.3498424075),1463,start
50084,P10050,Hans Riechenberg,müller,POINT(2611570.1726592677 1267856.7947997367),1481,present
50085,P10050,Hanns Rechenberg,müller,POINT(2611521.751710033 1267904.1632112316),1527,present
50086,P10050,Hanns Riechenperg,müller,POINT(2611521.751710033 1267904.1632112316),1541,end
50087,P10051,Jacob Vischers,,POINT(2611663.0453652972 1266844.524305058),1601,start
50088,P10051,Jacob Vischers,,POINT(2611663.0453652972 1266844.524305058),1602,present
50089,P10051,Jacob Vischers,,POINT(2611663.0453652972 1266844.524305058),1604,present
50090,P10051,Jacob Fischer,,POINT(2611663.0453652972 1266844.524305058),1610,present
50091,P10051,Jacob Vischer,wagner,POINT(2611664.3240832407 1266842.6947855435),1614,end
50092,P10052,Rudin Hurst,,POINT(2611232.945639632 1267612.3856344852),1423,start
50093,P10052,Rudin Hurst,,POINT(2610760.5092979427 1267471.4137740661),1425,end
50094,P10053,Michael Jsengrin,,POINT(2611208.3098342526 1266886.5457828536),1569,start
50095,P10053,Michael Jsengrin,,POINT(2611408.880195439 1267278.9871398073),1639,end
50096,P10054,Cunratt Hug,,POINT(2611671.5305400356 1268012.135897518),1534,start
50097,P10054,Cunratt Hug,,POINT(2611649.689426222 1267999.4361912766),1542,end
50098,P10055,Heinzman Murer,,POINT(2611146.4597840216 1267542.2375944676),1422,start
50099,P10055,Heinzman Murer,,POINT(2611276.2807756946 1267344.7186401412),1476,end
50100,P10056,Lienhard Malterers,,POINT(2611279.022349255 1267337.3663579207),1443,start
50101,P10056,Lienhart Malterers,,POINT(2611255.356420474 1267339.9796054547),1451,present
50102,P10056,Lienhart malterers,,POINT(2611302.1800984624 1267231.1171469442),1462,present
50103,P10056,Lienhart Malterers,,POINT(2611276.2807756946 1267344.7186401412),1476,end
50104,P10057,Elsin Richartin,hebamme,POINT(2610953.4442251693 1267720.1225755524),1455,start
50105,P10057,Elsin Richartin,,POINT(2611294.2458173204 1266938.2897684807),1460,present
50106,P10057,Elsin Richartin,,POINT(2611317.293570048 1266951.7439571903),1460,present
50107,P10057,Elsin Richartin,hebamme,POINT(2610953.4442251693 1267720.1225755524),1465,present
50108,P10057,Elsin Rychartin,,POINT(2611073.452669706 1267484.1064188732),1470,end
50109,P10058,Jörg Kessler,schlosser,POINT(2611129.2655387153 1267417.9008620442),1497,start
50110,P10058,Jorg Kessler,schlosser,POINT(2611298.9773150925 1267196.7867466584),1513,end
50111,P10059,Claus Graf,prokurator,POINT(2611866.509938788 1267660.0035803318),1423,start
50112,P10059,Claus Graf,,POINT(2611637.610329139 1267625.2485096427),1426,end
50113,P10060,Henni Meiger,,POINT(2611357.4464680483 1267342.9159884935),1413,start
50114,P10060,Henni Meiger,,POINT(2611866.509938788 1267660.0035803318),1423,end
50115,P10061,Wernlin Wilden,,POINT(2611866.509938788 1267660.0035803318),1423,start
50116,P10061,Wernlin Wilden,rebmann,POINT(2611894.3088286268 1267654.148547407),1423,present
50117,P10061,Wernlin Wilden,,POINT(2611728.2915910985 1267763.091557863),1424,present
50118,P10061,Wernlin Wilden,,POINT(2611728.2915910985 1267763.091557863),1425,end
50119,P10062,Philip Kienberger,,POINT(2611176.680433891 1267665.473967424),1535,start
50120,P10062,Philip Kienberger,,POINT(2611196.739533496 1267567.5146212203),1535,end
50121,P10063,Lienhardt Burgers,glaser,POINT(2611176.680433891 1267665.473967424),1535,start
50122,P10063,Lienhardt Burgers,glaser,POINT(2611174.7614534055 1267661.6714085424),1550,end
50123,P10064,Emanuel Müllers,,POINT(2611249.362975983 1267293.99673136),1634,start
50124,P10064,Emanuel Müller,,POINT(2611331.863536809 1267369.059838828),1642,present
50125,P10064,Emanuel Müller,handelsmann,POINT(2611331.863536809 1267369.059838828),1665,present
50126,P10064,Emanuel Müllers,,POINT(2611150.4244793407 1267338.6544634174),1675,present
50127,P10064,Emanuel Müllers,,POINT(2611133.6320345723 1267321.2800273898),1678,present
50128,P10064,Emanuel Müllers,,POINT(2611150.4244793407 1267338.6544634174),1686,present
50129,P10064,Emanuel Müllers,,POINT(2611133.6320345723 1267321.2800273898),1687,present
50130,P10064,Emanuel Müllers,,POINT(2611133.6320345723 1267321.2800273898),1692,end
50131,P10065,Rudolff Bassler,wirt,POINT(2611690.142225368 1267801.342434468),1584,start
50132,P10065,Rudolff Bassler,,POINT(2611323.7259733095 1267014.4925203305),1612,present
50133,P10065,Rudolff Bassler,,POINT(2611323.7259733095 1267014.4925203305),1659,end
50134,P10066,Heinrich Engelberger,kübler,POINT(2611535.9590191706 1267000.570257329),1687,start
50135,P10066,Heinrich Engelberger,,POINT(2611742.8421588438 1267771.0180958032),1692,end
50136,P10067,Anna Hokhlin,,POINT(2610948.434829307 1267658.3167443017),1580,start
50137,P10067,Anna Höckhlin,,POINT(2611003.764725557 1267595.7266223347),1580,end
50138,P10068,Andreas Rümlin,,POINT(2610948.434829307 1267658.3167443017),1580,start
50139,P10068,Andres Rümlins,,POINT(2611357.9491635314 1267274.0302479854),1613,end
50140,P10069,Heinrich Gredler,,POINT(2611395.9465694265 1267167.1771458508),1482,start
50141,P10069,Heinrich Gredler,,POINT(2611395.9465694265 1267167.1771458508),1484,present
50142,P10069,Heinrich Gredler,,POINT(2611395.9465694265 1267167.1771458508),1486,present
50143,P10069,Heinrich Gredler,prokurator,POINT(2611395.9465694265 1267167.1771458508),1496,present
50144,P10069,Heinrich Gredler,,POINT(2611263.128391194 1267243.1485076118),1500,present
50145,P10069,Heinrich Gredler,,POINT(2611395.9465694265 1267167.1771458508),1502,present
50146,P10069,Heinrich Gredler,,POINT(2611481.0247058235 1266737.1790646121),1504,present
50147,P10069,Heinrich Gredler,,POINT(2611395.9465694265 1267167.1771458508),1507,present
50148,P10069,Heinrich Gredler,,POINT(2611395.9465694265 1267167.1771458508),1523,end
50149,P10070,Leonhardt Braunen,,POINT(2611294.2458173204 1266938.2897684807),1572,start
50150,P10070,Leonhardt Braunen,schuhmacher,POINT(2611063.566948868 1267961.8015641079),1644,present
50151,P10070,Leonhardt Braunen,,POINT(2611231.8092314643 1267215.201237593),1649,end
50152,P10071,Martin Hagenbach,schneider,POINT(2611255.486756706 1267644.5289973752),1526,start
50153,P10071,Marti Hagenbach,schneider,POINT(2611156.0572601813 1267543.599879393),1526,present
50154,P10071,Martin Hagenbach,,POINT(2611301.646364887 1267134.881308046),1535,present
50155,P10071,Martin Hagenbach,,POINT(2611301.646364887 1267134.881308046),1536,present
50156,P10071,Martin Hagenbach,schaffner,POINT(2610791.7730313553 1267440.8140606692),1538,present
50157,P10071,Martin Hagenbag,schneider,POINT(2611253.091373837 1267639.6987865842),1543,end
50158,P10072,Hauss tegerfeld,,POINT(2611189.905100495 1267751.3103686417),1481,start
50159,P10072,Hauss tegerfeld,,POINT(2611153.494893936 1267836.691472667),1481,end
50160,P10073,Erhart Hürst,,POINT(2611209.70319668 1267574.5937124498),1422,start
50161,P10073,Erhart Hürst,,POINT(2611011.12396619 1267360.652871609),1423,present
50162,P10073,Erhart Hurst,,POINT(2611176.2019884246 1267546.9582404047),1423,present
50163,P10073,Erhart Hurst,,POINT(2611011.12396619 1267360.652871609),1424,end
50164,P10074,Sara Fuchsin,,POINT(2611460.84016057 1267194.2054314178),1578,start
50165,P10074,Sara Fuchsin,,POINT(2611170.4054482887 1267161.4864587665),1596,end
50166,P10075,Martin Brussen,küfer,POINT(2611625.580812463 1266928.3366608121),1587,start
50167,P10075,Martin Breusch,küfer,POINT(2611627.698033976 1266923.9751701646),1607,present
50168,P10075,Martin Breuschen,küfer,POINT(2611619.7704119463 1266808.6059824391),1608,end
50169,P10076,Hans Eckhenstein,,POINT(2611615.793275917 1266916.360729848),1583,start
50170,P10076,Hans Eckhenstein,,POINT(2611386.2379274573 1267180.0171266156),1649,end
50171,P10077,Lienhart Düteli,,POINT(2610772.849996284 1267343.8615124833),1524,start
50172,P10077,Lienhart Düteli,karrer,POINT(2610779.189993111 1267350.2746330216),1529,end
50173,P10078,Ennelin Martin,,POINT(2611588.538029728 1267946.226534587),1424,start
50174,P10078,Enelin Martins,,POINT(2611618.982304389 1267902.3755703333),1429,end
50175,P10079,Heni Brandes,,POINT(2611829.9321591994 1267645.784454211),1427,start
50176,P10079,Heni Brandes,,POINT(2611618.982304389 1267902.3755703333),1429,end
50177,P10080,Agnes Cappito,,POINT(2611195.5957002277 1267435.4230533908),1571,start
50178,P10080,Agnes Cappito,,POINT(2611673.147483865 1266854.783121712),1582,end
50179,P10081,Barbara Wagnerin,,POINT(2611195.5957002277 1267435.4230533908),1571,start
50180,P10081,Barbara Wagnerin,,POINT(2611301.646364887 1267134.881308046),1645,present
50181,P10081,Barbara Wagnerin,,POINT(2611301.646364887 1267134.881308046),1647,end
50182,P10082,Jacob Friderichen,kannengiesser,POINT(2611174.3714375608 1267400.2957683806),1569,start
50183,P10082,Jacob Fryderichen,kannengiesser,POINT(2611195.5957002277 1267435.4230533908),1571,end
50184,P10083,Heinrichen Phlüger,,POINT(2611184.415886418 1267442.6336791336),1420,start
50185,P10083,Heinrichen phlüger,krämer,POINT(2611281.0444144234 1267431.19354586),1429,present
50186,P10083,Heinrich Phlüger,,POINT(2611281.0444144234 1267431.19354586),1436,end
50187,P10084,Anna Brandin,,POINT(2611716.7013051 1267802.5870949444),1521,start
50188,P10084,Anna Brandin,,POINT(2611716.7013051 1267802.5870949444),1536,present
50189,P10084,Anna Brandin,,POINT(2611807.4381328574 1267126.0138284906),1554,present
50190,P10084,Anna Brandin,,POINT(2611101.3982817796 1267827.1616244265),1581,present
50191,P10084,Anna Brandin,,POINT(2611152.873445645 1267270.5822155203),1585,end
50192,P10085,Claus Valkysens,,POINT(2611584.8573164227 1266967.6685220636),1559,start
50193,P10085,Claus Valkysens,,POINT(2611650.6001381 1266861.174767401),1559,end
50194,P10086,Claus Pflegler,,POINT(2611401.0403624293 1267509.4185088584),1418,start
50195,P10086,Claus Pflegler,,POINT(2611300.705858694 1267648.2489714078),1418,end
50196,P10087,Wernher Roten,,POINT(2611167.2746312153 1267758.691571471),1401,start
50197,P10087,Wernher Roten,,POINT(2611127.1580048436 1267794.0123298904),1417,present
