dossierid,lat,lon,dist_m,value_schilling,in_kind_share,n_docs
HGB_1_063_104,47.556219,7.588556,134.55594091533405,27.5,0.0,50
HGB_1_063_105,47.555956,7.5886,163.34107459626773,90.0,0.0,31
HGB_1_063_107,47.555904,7.588597,169.15105566546848,106.0,0.0,55
HGB_1_063_108,47.555904,7.588597,169.15105566546848,3450.0,0.0,8
HGB_1_063_109,47.555841,7.588596,176.05079185461008,197.0,0.07083333333333333,26
HGB_1_063_110,47.555778,7.588611,182.979349001834,18.75,0.01443623426382047,72
HGB_1_063_111,47.555761,7.588504,185.6411935515294,4830.0,0.0,9
HGB_1_063_112,47.555728,7.588622,188.42034853085386,35.0,0.0,61
HGB_1_063_113,47.555679,7.588638,193.85185813791605,120.0,0.004309416074121957,64
HGB_1_063_115,47.555645,7.588644,197.57620594683445,15.0,0.04518125552608311,93
HGB_1_063_116,47.555611,7.588655,201.2870725470862,26.0,0.0,45
HGB_1_063_117,47.555577,7.588667,204.99922957787012,30.0,0.006944444444444443,67
HGB_1_063_118,47.55554,7.58868,209.10994648225366,18.75,0.026265822784810128,91
HGB_1_063_119,47.5555,7.588694,213.54705003377924,952.25,0.029265873015873013,33
HGB_1_063_120,47.555463,7.588716,217.5750654449787,50.0,0.05896013708513708,74
HGB_1_063_121,47.555426,7.588735,221.62146971559108,25.0,0.0,18
HGB_1_063_122,47.555389,7.588749,225.76246080769616,75.0,0.029254337393872277,52
HGB_1_063_123,47.555329,7.58878,232.416123050972,55.0,0.026666666666666665,67
HGB_1_063_124,47.555352,7.588766,229.82717684199292,1177.5,0.125,2
HGB_1_063_125,47.555329,7.58878,232.416123050972,2460.0,0.21428571428571427,3
HGB_1_064_008,47.555982,7.588384,162.65796726123395,12600.0,0.0,11
HGB_1_064_009,47.556491,7.587923,122.10715357169816,320.0,0.0,59
HGB_1_064_010,47.556224,7.58828,138.28527682584874,655.0,0.1,17
HGB_1_064_012,47.556128,7.588372,147.0310893824595,125.0,0.0,5
HGB_1_064_013,47.555871,7.588382,174.8673506521132,948.5,0.03333333333333333,6
HGB_1_064_014,47.55574,7.588363,189.42645274439909,27.0,0.2618945868945869,19
HGB_1_064_015,47.555679,7.588381,195.94150312582164,5.5,0.0,8
HGB_1_064_016,47.555631,7.588408,200.92285214668033,360.0,0.0,22
HGB_1_064_018,47.555538,7.588496,210.32055043693214,700.0,0.0,1
HGB_1_064_019,47.556503,7.587806,125.93461635958103,50.0,0.14174603174603176,26
HGB_1_064_020,47.55648,7.587836,126.75130938508111,627.0,0.0,27
HGB_1_064_021,47.556445,7.587869,128.6002384680205,55.625,0.0,37
HGB_1_064_022,47.556406,7.587904,130.96749792212984,3112.5,0.0,11
HGB_1_064_023,47.556374,7.587945,132.47379320763645,3337.0,0.0,12
HGB_1_064_024,47.556337,7.587991,134.56290246247184,60.0,0.0,31
HGB_1_064_025,47.556297,7.588044,136.87604171691794,2000.0,0.0,26
HGB_1_064_026,47.556264,7.588092,138.77102895976952,2400.0,0.0,16
HGB_1_064_027,47.556228,7.588145,141.10397965077692,200.0,0.009523809523809523,42
HGB_1_064_028,47.556194,7.588194,143.46401782678512,7.625,0.2142213642213642,43
HGB_1_064_029,47.556147,7.588249,147.21093426865903,18.75,0.024568668046928917,52
HGB_1_064_030,47.556079,7.58831,153.32923141559098,60.0,0.050222222222222224,90
HGB_1_064_031,47.556009,7.588326,160.6447361497639,3057.125,0.25,2
HGB_1_064_032,47.556023,7.588322,159.23683450638137,6.0,0.1960832817975675,83
HGB_1_064_033,47.55596,7.588316,166.14012571492674,100.0,0.02543859649122807,47
HGB_1_064_034,47.555879,7.588288,175.40186131374278,37.5,0.08333333333333333,39
HGB_1_064_035,47.55582,7.588274,182.03704443275734,11599.0,0.0,10
HGB_1_064_036,47.555835,7.588278,180.37816348440722,121.75,0.0,34
HGB_1_064_037,47.555807,7.588274,183.4778877569824,50.0,0.09415584415584415,12
HGB_1_064_038,47.555767,7.588273,187.80302119680678,2260.0,0.0,17
HGB_1_064_039,47.555725,7.588278,192.25862265642405,119.16666666666667,0.04722222222222223,20
HGB_1_064_040,47.555518,7.588386,213.5761060072322,501.0,0.03231292517006803,26
HGB_1_066_009,47.560918,7.591458,437.7697039850319,,,1
HGB_1_066_010,47.560674,7.590987,397.8395847197412,81.5,0.0,2
HGB_1_066_011,47.560847,7.591379,428.05154058609236,18.0,0.0,3
HGB_1_066_013,47.560941,7.591511,441.92228394779346,1610.0,0.0,19
HGB_1_066_014,47.560829,7.59106,415.87481390826713,37.25,0.02564102564102564,30
HGB_1_066_015,47.560842,7.591099,418.38162681878543,1199.0,0.0,13
HGB_1_066_016,47.560805,7.591012,411.89343480259566,150.0,0.0,2
HGB_1_066_017,47.560772,7.590927,406.0022511908547,100.0,0.0,10
HGB_1_066_018,47.560829,7.59106,415.87481390826713,63.8,0.13547619047619047,21
HGB_1_066_019,47.560944,7.591348,436.70252790166427,25.0,0.0,11
HGB_1_066_020,47.560977,7.591423,442.4239217853183,25.0,0.0,7
HGB_1_066_021,47.560996,7.591493,446.7094515882589,70.0,0.023809523809523808,17
HGB_1_066_022,47.561018,7.59156,451.1641046282816,30.0,0.0,33
HGB_1_066_023,47.561039,7.591624,455.4602263704751,0.3333333333333333,0.006060606060606061,24
HGB_1_066_024,47.561065,7.591706,460.9876486893721,1050.3333333333335,0.0,14
HGB_1_066_025,47.561096,7.591794,467.1922872049955,155.0,0.05555555555555555,16
HGB_1_066_026,47.561125,7.591863,472.5250668789542,40.0,0.0,42
HGB_1_066_027,47.561238,7.592133,493.56856922492057,758.5833333333334,0.03333333333333333,6
HGB_1_066_028,47.561267,7.592222,499.7303044629312,565.0,0.1425595238095238,26
HGB_1_066_031,47.561297,7.592303,505.7937095347257,8.25,0.0023809523809523807,74
HGB_1_066_032,47.561309,7.592336,508.1780253802702,2.5,0.0,8
HGB_1_066_033,47.56132,7.592369,510.56643855583985,512.0,0.125,9
HGB_1_066_034,47.561361,7.592495,519.4740525137203,2.0,0.0,39
HGB_1_066_035,47.561399,7.59264,528.8817431346587,200.0,0.0,31
HGB_1_066_036,47.561432,7.592751,536.5619765988031,0.41666666666666663,0.0,11
HGB_1_066_037,47.561464,7.592842,543.410609075677,10.0,0.0,16
HGB_1_066_038,47.561432,7.592751,536.5619765988031,1575.0,0.0,1
HGB_1_066_039,47.561495,7.592958,551.2055750752202,5.0,0.5833333333333333,10
HGB_1_066_040,47.561483,7.592926,548.6513995604879,5.0,0.4431818181818182,25
HGB_1_066_041,47.5615,7.592978,552.473529285733,115.0,0.0,13
HGB_1_066_042,47.561515,7.593032,556.2114412472896,706.8333333333334,0.0,11
HGB_1_066_043,47.561533,7.593101,560.8018954161893,40.0,0.032407407407407406,40
HGB_1_066_044,47.560658,7.591028,397.503772366352,160.0,0.0,6
HGB_1_066_045,47.560835,7.591418,428.2071431524284,40.0,0.027777777777777776,11
HGB_1_066_047,47.560871,7.591514,435.115041900845,3450.0,0.0,4
HGB_1_066_048,47.560891,7.591574,439.25143612906436,46.0,0.0,60
HGB_1_066_049,47.560912,7.591633,443.34024874355936,40.0,0.0,37
HGB_1_066_050,47.560932,7.591691,447.4396075278125,143.0,0.0,13
HGB_1_066_051,47.560951,7.591749,451.484877035466,2761.6666666666665,0.0,5
HGB_1_066_052,47.560978,7.591828,456.94524691322795,92.0,0.0,29
HGB_1_066_053,47.561053,7.592091,474.24586256783573,5462.5,0.0,11
HGB_1_066_054,47.56101,7.591945,464.513013599115,69.0,0.0,47
HGB_1_066_055,47.561023,7.591998,467.8351009002665,630.0,0.0,7
HGB_1_066_056,47.56101,7.591945,464.513013599115,26.0,0.0,48
HGB_1_066_058,47.561179,7.592325,495.5351771241378,125.0,0.0,15
HGB_1_066_059,47.561208,7.59245,503.2908254555518,34.5,0.3256666666666666,54
HGB_1_066_060,47.561201,7.592419,501.34464376828515,630.0,0.15,7
HGB_1_066_061,47.561216,7.592476,505.08914211209805,20.0,0.2222222222222222,24
HGB_1_066_062,47.561239,7.592553,510.4993105559863,0.16666666666666666,0.0,19
HGB_1_066_063,47.561266,7.592663,517.6445483590036,13.0,0.2925925925925926,32
HGB_1_066_064,47.56126,7.592636,515.8533386177312,20.0,0.1914565826330532,36
HGB_1_066_065,47.561277,7.592691,519.775737552362,13.0,0.3560606060606061,35
HGB_1_066_066,47.561307,7.592776,526.1834478191807,5.0,0.029411764705882353,20
HGB_1_066_067,47.56133,7.592848,531.3249168414255,50.0,0.0,22
HGB_1_066_068,47.561344,7.592903,535.0573704605966,23.0,0.12719298245614036,61
HGB_1_066_069,47.561367,7.592983,540.5860774761492,23.0,0.37643678160919536,33
HGB_1_066_070,47.561386,7.593075,546.4262916631957,13.0,0.18478260869565216,48
HGB_1_066_071,47.561402,7.593134,550.388281239693,13.0,0.1111111111111111,30
HGB_1_066_072,47.561417,7.593192,554.3616738440263,3240.0,0.0,5
HGB_1_068_005,47.556634,7.58799,106.0354239421564,,,2
HGB_1_068_006,47.556678,7.588173,94.65634511440594,7380.0,0.0,67
HGB_1_068_007,47.556631,7.588038,104.28777260037606,6000.0,0.0,5
HGB_1_068_008,47.556712,7.588054,96.16457674781424,48.25,0.22676518883415434,39
HGB_1_068_010,47.556678,7.587995,101.87198431264456,2326.0,0.0,23
HGB_1_068_011,47.556646,7.587902,108.93891854492547,32.5,0.25619463869463865,27
HGB_1_074_006,47.560556,7.582878,565.3448551736465,1.6666666666666667,0.0,6
HGB_1_074_007,47.560713,7.582326,608.9744190707578,,,1
HGB_1_074_008,47.560637,7.58258,588.5973878959268,,,1
HGB_1_074_009,47.560591,7.582752,575.2307490191454,80.0,0.023504273504273504,59
HGB_1_074_011,47.560155,7.583987,472.495090246334,35.0,0.2847222222222222,19
HGB_1_074_012,47.560155,7.583987,472.495090246334,630.0,0.21354166666666666,23
HGB_1_074_013,47.5602,7.583804,486.25894092733296,687.5,0.025,17
HGB_1_074_015,47.560336,7.583354,522.1327169391761,54.0,0.0303030303030303,11
HGB_1_074_018,47.560275,7.583553,506.13481804892643,470.0,0.0,1
HGB_1_074_019,47.560326,7.583372,520.3950523141978,320.0,0.0,1
HGB_1_074_020,47.560256,7.583413,513.1452811600047,23.0,0.0,1
HGB_1_074_021,47.560375,7.58318,535.084643091041,48.0,0.0,22
HGB_1_074_022,47.560398,7.58312,540.22431672063,420.0,0.0,5
HGB_1_074_023,47.560447,7.583015,549.8000049309678,77.0,0.0,9
HGB_1_074_024,47.560516,7.58281,566.7089126223315,12025.0,0.0,4
HGB_1_074_025,47.560482,7.582901,558.9689903819185,,,1
HGB_1_074_026,47.560525,7.58278,569.1451034723943,585.0,0.15,12
HGB_1_074_027,47.560563,7.582631,580.6449680603866,3201.5,0.25,3
HGB_1_074_028,47.560602,7.582513,590.3045087893067,130.0,0.0,3
HGB_1_074_029,47.56062,7.58243,596.5302871620988,1623.5,0.0,3
HGB_1_074_032,47.560707,7.58216,618.5592194859204,435.875,0.0,10
HGB_1_074_033,47.560761,7.581999,631.9416981191727,8850.0,0.0,5
HGB_1_074_034,47.560787,7.581928,637.9234205722342,2400.0,0.0,6
HGB_1_074_035,47.560831,7.581723,653.3241442607712,12000.0,0.0,1
HGB_1_074_037,47.560876,7.581605,663.4489882967496,1511.5,0.0,4
HGB_1_074_038,47.560876,7.581605,663.4489882967496,9.0,0.0,8
HGB_1_074_039,47.560821,7.581587,661.1087207128313,221.0,0.0,6
HGB_1_074_040,47.560889,7.581556,667.3025526846476,800.0,0.0,2
HGB_1_074_042,47.560915,7.581458,675.0136655658912,6040.0,0.0,7
HGB_1_074_043,47.560787,7.581272,678.5077150470048,20.0,0.12593984962406016,21
HGB_1_074_045,47.560102,7.584171,458.06005666077476,33310.0,0.0,9
HGB_1_074_046,47.560102,7.584171,458.06005666077476,70.0,0.027777777777777776,18
HGB_1_074_048,47.560102,7.584171,458.06005666077476,780.0,0.0,5
HGB_1_074_049,47.560102,7.584171,458.06005666077476,2003.0,0.0,5
HGB_1_074_050,47.560102,7.584171,458.06005666077476,23.5,0.09027777777777778,13
HGB_1_074_051,47.560102,7.584171,458.06005666077476,160.0,0.0,4
HGB_1_074_052,47.560102,7.584171,458.06005666077476,7.5,0.0,6
HGB_1_074_053,47.560102,7.584171,458.06005666077476,80.0,0.0,1
HGB_1_074_055,47.560162,7.584082,467.52226567947804,459.5,0.0,14
HGB_1_074_056,47.560317,7.583956,485.9975776038301,6.25,0.0,7
HGB_1_074_057,47.560317,7.583956,485.9975776038301,,,3
HGB_1_074_059,47.560324,7.583894,490.0537349729141,887.0,0.018181818181818184,12
HGB_1_074_060,47.560343,7.583815,495.915416071357,1800.0,0.06698412698412698,33
HGB_1_074_061,47.560343,7.583815,495.915416071357,8.0,0.11180555555555556,49
HGB_1_074_062,47.560343,7.583815,495.915416071357,310.0,0.0,27
HGB_1_074_063,47.560343,7.583815,495.915416071357,755.0,0.0,7
HGB_1_074_064,47.560343,7.583815,495.915416071357,12206.0,0.0,4
HGB_1_074_065,47.560343,7.583815,495.915416071357,284.0,0.08843537414965986,10
HGB_1_074_067,47.560324,7.583894,490.0537349729141,1225.0,0.0,13
HGB_1_074_068,47.560398,7.583647,509.52963377237705,10.0,0.0,24
HGB_1_074_069,47.560343,7.583815,495.915416071357,6.0,0.0,7
HGB_1_074_070,47.560343,7.583815,495.915416071357,6.0,0.0,13
HGB_1_074_071,47.560564,7.58314,550.5176402126837,16.5,0.0,86
HGB_1_074_072,47.560578,7.583008,559.2405240902281,2.0,0.0,12
HGB_1_074_073,47.56059,7.582975,562.0293343358356,150.0,0.0,28
HGB_1_074_074,47.560575,7.583041,557.0555469903329,2.375,0.0,22
HGB_1_074_075,47.560603,7.582942,564.8185865903564,2022.0,0.0,1
HGB_1_074_076,47.560627,7.582876,570.39839118921,2500.0,0.0,5
HGB_1_074_077,47.560615,7.582909,567.6082743382136,250.0,0.0,16
HGB_1_074_078,47.56064,7.582834,573.8335439525832,3064.5,0.037037037037037035,9
HGB_1_074_079,47.56068,7.582705,584.1464830982492,45375.0,0.0,4
HGB_1_074_080,47.560667,7.582748,580.7076120451385,2034.0,0.05,15
HGB_1_074_081,47.560696,7.58266,587.9022649252722,1150.75,0.0,12
HGB_1_074_082,47.560711,7.582614,591.6590797696767,45000.0,0.0,7
HGB_1_074_083,47.560742,7.582523,599.1757307819258,4000.0,0.05,7
HGB_1_074_084,47.560773,7.582409,608.1102394764088,2006.0,0.027777777777777776,13
HGB_1_074_085,47.560794,7.58234,613.5703483581782,1257.5,0.0058823529411764705,21
HGB_1_074_086,47.560806,7.582295,617.0919096189451,21000.0,0.0,4
HGB_1_074_087,47.560818,7.58225,620.6151134938415,636.0,0.0,24
HGB_1_074_088,47.560849,7.582157,628.2111116081736,22.5,0.0,34
HGB_1_074_089,47.56087,7.582087,633.8424148888216,6.0,0.19375,48
HGB_1_074_090,47.560903,7.581981,642.4072977296524,1815.0,0.0,21
HGB_1_074_091,47.560938,7.581842,653.090118283045,1547.5,0.015625,19
HGB_1_074_092,47.560929,7.581877,650.4179838315972,266.0,0.0,6
HGB_1_074_093,47.560949,7.581803,656.2429851235202,80.0,0.0,8
HGB_1_074_094,47.560961,7.581763,659.3966763817241,36400.0,0.0,18
HGB_1_074_096,47.560984,7.581685,665.7064852820065,,,1
HGB_1_074_097,47.560973,7.581724,662.5511802856797,30.0,0.0,13
HGB_1_074_098,47.560998,7.581628,670.0554229945633,813.25,0.0,14
HGB_1_074_100,47.56104,7.581458,683.1166269274914,3359.0,0.0,6
HGB_1_074_101,47.561073,7.581342,692.3471972906078,7.333333333333333,0.0,3
HGB_1_074_102,47.561026,7.581515,678.7605399572958,9983.375,0.0,3
HGB_1_078_009,47.556167,7.586395,227.80006595951326,,,1
HGB_1_078_011,47.555942,7.586948,214.9227900423342,50.0,0.125,21
HGB_1_078_012,47.556003,7.586788,217.98862856453007,12.0,0.0,9
HGB_1_078_015,47.556464,7.585608,262.0066528086181,297.5,0.002840909090909091,64
HGB_1_078_019,47.556148,7.586559,219.52875332927638,32.5,0.22567049808429118,37
HGB_1_078_020,47.556121,7.58662,217.98618555416883,20.0,0.06977124183006536,109
HGB_1_078_021,47.556098,7.586678,216.5027140796188,4.0,0.028455284552845524,49
HGB_1_078_022,47.556078,7.586736,214.8218785383901,25.5,0.2153153153153153,47
HGB_1_078_024,47.556055,7.58681,212.67067230828945,64.25,0.20759232264334304,63
HGB_1_078_025,47.556023,7.586912,209.98520486829204,446.25,0.07928949357520787,26
HGB_1_078_026,47.556009,7.58708,202.8291676763714,74.0,0.15163690476190475,25
HGB_1_078_027,47.555978,7.58705,206.97047976682794,22.0,0.0,20
HGB_1_078_028,47.555874,7.587219,208.57704233829404,240.0,0.21055555555555555,17
HGB_1_078_029,47.555814,7.58738,207.70080506026028,11.770833333333332,0.22361111111111112,18
HGB_1_078_030,47.55579,7.58747,206.58576819726431,410.0,0.13786008230452673,12
HGB_1_078_031,47.555825,7.587599,198.6305864925841,216.0,0.19470841455490576,32
HGB_1_078_032,47.555756,7.58767,203.28699257915613,585.0,0.0,18
HGB_1_078_033,47.555853,7.587725,191.75617962219584,10.0,0.0,5
HGB_1_078_034,47.556618,7.585083,292.8820042816817,80.0,0.0,11
HGB_1_078_035,47.556599,7.585112,291.5415886894179,812.0,0.0,1
HGB_1_078_037,47.556419,7.58507,301.34792915384537,2000.0,0.09666666666666666,16
HGB_1_078_038,47.556539,7.585209,286.7537626893395,12.5,0.238863287250384,35
HGB_1_078_039,47.556386,7.585155,296.7643343422521,987.5,0.11904761904761904,21
HGB_1_078_040,47.556364,7.585213,293.7546505944538,150.0,0.016666666666666666,21
HGB_1_078_041,47.556456,7.585356,279.82895164110084,63.0,0.0,3
HGB_1_078_042,47.556411,7.585449,275.36345170728293,20.0,0.1234567901234568,33
HGB_1_078_043,47.556433,7.585403,277.5689584577157,1952.5,0.0,5
HGB_1_078_044,47.556392,7.585506,272.3469564724252,19350.0,0.0,5
HGB_1_078_045,47.556357,7.585568,269.7398920591221,12.5,0.0,14
HGB_1_078_046,47.556348,7.585611,267.30366664158015,25.0,0.16025641025641024,15
HGB_1_078_047,47.556299,7.585738,261.31831707179754,12.5,0.03333333333333333,22
HGB_1_078_048,47.556287,7.58577,259.8510613462388,2.5,0.2902777777777778,13
HGB_1_078_049,47.556249,7.585867,255.58250665407053,2.25,0.04563492063492063,49
HGB_1_078_050,47.556234,7.585918,253.24279146477983,6.75,0.2576388888888889,26
HGB_1_078_051,47.556201,7.586007,249.49595710537653,150.0,0.0,29
HGB_1_078_052,47.556164,7.586126,244.34546480495302,7.5,0.07675438596491228,84
HGB_1_078_055,47.556082,7.586412,232.65490455235272,60.0,0.05858585858585859,43
HGB_1_078_058,47.555967,7.586777,221.47313689228608,300.0,0.0,40
HGB_1_078_059,47.555994,7.586686,224.0460004185796,,,1
HGB_1_078_061,47.5559,7.58693,219.40978863514428,12.5,0.0,26
HGB_1_078_062,47.555907,7.586902,220.15107027544803,37.25,0.0,9
HGB_1_078_063,47.555893,7.586959,218.62273456092683,2.0,0.0,4
HGB_1_078_064,47.555877,7.586996,218.2646262957482,3.75,0.16666666666666666,41
HGB_1_078_065,47.555863,7.58705,217.0123934096353,12.5,0.1431076388888889,47
HGB_1_078_066,47.555843,7.587094,216.87020854398708,90.0,0.11569590569146915,54
HGB_1_078_067,47.555823,7.587156,215.92194745139346,227.08333333333334,0.17727272727272728,17
HGB_1_078_068,47.555797,7.587232,215.1586192484655,3.5,0.16975308641975306,37
HGB_1_078_069,47.55578,7.587303,213.86474912023542,800.0,0.0,17
HGB_1_078_071,47.555565,7.587256,236.27549136126936,1500.0,0.16,12
HGB_1_078_073,47.555534,7.587304,237.62371197498928,8.0,0.0,1
HGB_1_078_074,47.55551,7.587328,239.09657158673986,12.5,0.08333333333333333,11
HGB_1_078_075,47.555566,7.587517,227.2942245842165,500.0,0.0,19
HGB_1_079_007,47.556377,7.58681,188.7915739370113,,,2
HGB_1_079_008,47.556511,7.586555,196.18403079493942,12.5,0.2172222222222222,25
HGB_1_079_010,47.556536,7.586511,197.63731867500192,856.5,0.0,6
HGB_1_079_011,47.556468,7.586688,190.33355475910327,,,6
HGB_1_079_012,47.556543,7.586752,181.8037144750481,,,1
HGB_1_079_013,47.556415,7.586876,182.33446149947503,6.25,0.15384615384615385,16
HGB_1_079_014,47.556399,7.586916,180.9913656552881,20.625,0.1,10
HGB_1_079_015,47.556399,7.586916,180.9913656552881,15.0,0.22,28
HGB_1_079_018,47.556375,7.586999,177.95554353800043,6.25,0.20833333333333331,4
HGB_1_079_019,47.556366,7.587027,176.98998951450093,,,2
HGB_1_079_020,47.556357,7.587056,176.0439405324634,,,1
HGB_1_079_021,47.55633,7.587142,173.37421806769808,573.5,0.044642857142857144,17
HGB_1_079_024,47.556314,7.587182,172.491901164728,448.5,0.0,2
HGB_1_079_025,47.556295,7.587229,171.55306547808053,405.0,0.17407407407407408,9
HGB_1_079_028,47.556245,7.58734,170.18037661226754,1200.0,0.0,3
HGB_1_079_029,47.556204,7.587352,173.09286046720135,1250.0,0.041666666666666664,5
HGB_1_079_030,47.556146,7.587338,178.8886327250829,1684.5,0.11666666666666665,18
HGB_1_079_031,47.556116,7.587319,182.40682447285,624.0,0.41111111111111115,3
HGB_1_079_032,47.556116,7.587319,182.40682447285,12.0,0.07575757575757575,11
HGB_1_079_034,47.556101,7.58731,184.1676803689207,30.0,0.06372549019607843,18
HGB_1_079_035,47.556072,7.58729,187.6321171052413,58.0,0.05376344086021505,35
HGB_1_079_036,47.556031,7.587257,192.7415964551873,332.5,0.125,2
HGB_1_079_037,47.555976,7.587237,198.53637585485023,86.75,0.22212341454422901,30
HGB_1_079_039,47.556366,7.586735,194.02860305856615,100.0,0.125,20
HGB_1_079_041,47.556232,7.587118,182.39434203160266,849.0,0.0,6
HGB_1_079_042,47.556198,7.58723,179.55252021168567,1740.0,0.0,1
HGB_1_079_043,47.556097,7.587147,192.07785469455075,638.0,0.0625,5
HGB_1_079_044,47.556069,7.587129,195.3811187102212,610.0,0.0,2
HGB_1_079_045,47.556041,7.587111,198.6889335640713,50.0,0.09833333333333333,54
HGB_1_082_004,47.550957,7.592816,779.8343047701985,,,2
HGB_1_082_005,47.55104,7.592924,774.548616382269,4346.0,0.0,6
HGB_1_082_006,47.551514,7.593513,746.6835121915169,1090.0,0.0,8
HGB_1_082_007,47.551291,7.593294,761.0985846309512,592.0,0.0,13
HGB_1_082_008,47.551094,7.593068,773.4654849879277,635.0,0.0,12
HGB_1_085_006,47.557525,7.587098,127.93903291409612,400.0,0.0,1
HGB_1_085_008,47.557562,7.587305,112.89422406941148,150.0,0.1111111111111111,9
HGB_1_085_009,47.557632,7.587815,77.1018741492275,3340.0,0.0,40
HGB_1_085_010,47.557632,7.587815,77.1018741492275,510.5,0.08333333333333333,10
HGB_1_085_011,47.557609,7.587703,84.51169492431694,4500.0,0.018229166666666664,47
HGB_1_085_012,47.557589,7.587626,89.6214877486249,5990.0,0.03571428571428571,23
HGB_1_085_013,47.557572,7.587563,93.93250307145492,7470.0,0.0,19
HGB_1_085_014,47.557525,7.587583,91.65774299537152,166.5,0.0,13
HGB_1_085_015,47.557477,7.587602,89.65877696308941,9060.0,0.08333333333333333,9
